Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Drug	ctd:D010578	Petroleum	CTD	4.404E-4	1.000E0	1.819E-2	1.889E-1	8	290	ATP5PO,RPS15,LDHB,NDUFC2,PKM,EIF3C,ATP1A1,ATP1B1
Drug	CID000002254	AC1L1D9R	Stitch	4.420E-4	1.000E0	1.819E-2	1.889E-1	5	103	SLC25A4,SLC25A5,LDHB,CKB,PKM
Drug	CID000000650	2,3-butanedione	Stitch	4.420E-4	1.000E0	1.819E-2	1.889E-1	5	103	PSAP,GAPDH,LDHB,EIF3K,ATP2A2
Drug	CID000000971	oxalate	Stitch	4.435E-4	1.000E0	1.819E-2	1.889E-1	6	158	CALM1,CALM2,LDHB,PKM,ITM2B,ATP2A2
Drug	CID000107670	CHAPS detergent	Stitch	4.435E-4	1.000E0	1.819E-2	1.889E-1	6	158	HSP90B1,CALM1,SLC25A4,CALM2,GAPDH,CDIPT
Drug	CID000006410	tert-butyl hydroperoxide	Stitch	4.506E-4	1.000E0	1.844E-2	1.915E-1	15	902	HSP90B1,SLC25A4,GAPDH,OAZ1,TTC3,LDHB,UBB,ARL6IP1,TIMP3,NFE2L1,GNAS,HSPA5,PCDH9,GOT1,HSP90AA1
Drug	ctd:C045950	propiconazole	CTD	4.571E-4	1.000E0	1.866E-2	1.938E-1	22	1647	ZBTB20,PSAP,ACTB,TOMM20,TTC3,TUBB2A,UBB,CAMK2N1,COX5A,ATXN7L3B,VAMP2,ITM2C,EIF3C,GGACT,EIF1,ALDOA,PCBP2,ATP2A2,HSPA5,HSPA8,GOT1,HSP90AA1
Drug	ctd:C551172	bis-N,N-dimethylamino-2-(N-methylpyrrolyl)methyl cyclopentadienyl titanium (IV)	CTD	4.620E-4	1.000E0	1.882E-2	1.954E-1	5	104	GAPDH,PTPRN,VAMP2,ATP1A3,RAB3A
Drug	CID000002293	BAPTA-AM	Stitch	4.714E-4	1.000E0	1.893E-2	1.966E-1	8	293	ATP6V1E1,GAPDH,ACTB,ACTG1,CAMKV,PPP1R1B,VAMP2,HSP90AA1
Drug	CID006439511	HF-2035	Stitch	4.740E-4	1.000E0	1.893E-2	1.966E-1	3	25	CALM1,CALM2,CAMKV
Drug	CID000101525	telL	Stitch	4.740E-4	1.000E0	1.893E-2	1.966E-1	3	25	CLK4,STMN2,UBL5
Drug	ctd:C006972	chloroacetic acid	CTD	4.740E-4	1.000E0	1.893E-2	1.966E-1	3	25	HSP90B1,GAPDH,HSPA5
Drug	CID005364545	cyhexatin	Stitch	4.740E-4	1.000E0	1.893E-2	1.966E-1	3	25	CALM1,CALM2,ATP2A2
Drug	ctd:C121465	6-methyl-2-(phenylethynyl)pyridine	CTD	4.740E-4	1.000E0	1.893E-2	1.966E-1	3	25	PENK,PPP1R1B,HSPA5
Drug	CID000002156	amiodarone	Stitch	4.740E-4	1.000E0	1.893E-2	1.966E-1	6	160	ATP6V0C,ATP5PO,CALM1,CALM2,KCNA1,THRA
Drug	CID000002531	calmidazolium chloride	Stitch	4.740E-4	1.000E0	1.893E-2	1.966E-1	6	160	PDE1C,CALM1,CALM2,PENK,CAMKV,ATP2A2
Drug	CID000001206	MAMP	Stitch	4.740E-4	1.000E0	1.893E-2	1.966E-1	6	160	CALM1,SLC25A4,CALM2,PENK,ACTB,PPP1R1B
Drug	CID000159910	Mn-protoporphyrin	Stitch	4.796E-4	1.000E0	1.902E-2	1.975E-1	4	59	CKB,CDIPT,PPP1R1B,ALDOA
Drug	CID000001316	dimethylphenylpiperazinium	Stitch	4.796E-4	1.000E0	1.902E-2	1.975E-1	4	59	PDE1C,PENK,PTMA,TAC1
Drug	ctd:C040029	gabapentin	CTD	4.796E-4	1.000E0	1.902E-2	1.975E-1	4	59	MDH1,TAC1,GOT1,HSP90AA1
Drug	CID000000936	vitamin B	Stitch	4.930E-4	1.000E0	1.951E-2	2.026E-1	8	295	GAPDH,MDH1,LRRC4,LDHB,THRA,PTPRN,HSPA5,XRCC6
Drug	ctd:C001277	geldanamycin	CTD	4.948E-4	1.000E0	1.954E-2	2.029E-1	9	371	HSP90B1,INHBA,CLK4,TTC3,ATXN7L3B,PCBP2,HSPA5,HSP90AA1,HSP90AB1
Drug	CID000023925	Fe(III	Stitch	4.981E-4	1.000E0	1.963E-2	2.038E-1	11	537	ATP6V0C,PSAP,GAPDH,NDUFA5,NDUFA6,NDUFC2,COX5A,PPP1R1B,FTH1,HSPA5,HSPA8
Drug	ctd:D007980	Levodopa	CTD	5.042E-4	1.000E0	1.983E-2	2.059E-1	5	106	PENK,COX5A,UCHL1,PPP1R1B,ATP5F1B
Drug	CID000015910	chlorothalonil	Stitch	5.062E-4	1.000E0	1.986E-2	2.063E-1	6	162	GAPDH,PENK,PPP1R1B,HSPA8,HSP90AA1,HSP90AB1
Drug	CID000000754	glycerol-3-phosphate	Stitch	5.089E-4	1.000E0	1.992E-2	2.069E-1	7	226	GAPDH,MDH1,LDHB,PDIA3,CDIPT,PKM,ALDOA
Drug	ctd:C005961	bis(tri-n-butyltin)oxide	CTD	5.137E-4	1.000E0	2.007E-2	2.084E-1	11	539	PSAP,CALM2,GAPDH,PTMA,CKB,BEX3,CAMK2N1,COX5A,HSPA5,HSPA8,HSP90AB1
Drug	ctd:D015084	2,4-Dichlorophenoxyacetic Acid	CTD	5.263E-4	1.000E0	2.047E-2	2.126E-1	5	107	ATP5MC3,ACTG1,MDH1,RPL10A,FTH1
Drug	ctd:D015085	2,4,5-Trichlorophenoxyacetic Acid	CTD	5.263E-4	1.000E0	2.047E-2	2.126E-1	5	107	LRTM1,THRA,HSPA8,NDRG4,GOT1
Drug	CID000002548	AC1L1DXE	Stitch	5.386E-4	1.000E0	2.080E-2	2.160E-1	8	299	CALM1,CALM2,PENK,ACTB,ACTG1,CARTPT,UCHL1,TAC1
Drug	CID000036188	PenCB	Stitch	5.447E-4	1.000E0	2.080E-2	2.160E-1	4	61	ATP6V0C,HSP90B1,PTPRN,HSP90AB1
Drug	CID000004016	NSC-351907	Stitch	5.504E-4	1.000E0	2.080E-2	2.160E-1	7	229	CALM1,CALM2,TECR,ACTB,ACTG1,TAC1,GNAS
Drug	CID005317173	AC1NSV6X	Stitch	5.541E-4	1.000E0	2.080E-2	2.160E-1	2	6	CALM1,CALM2
Drug	ctd:C100163	formetanate	CTD	5.541E-4	1.000E0	2.080E-2	2.160E-1	2	6	HSPA5,HSPA8
Drug	CID000004307	N-(8-aminooctyl)-5-iodonaphthalene-1-sulfonamide	Stitch	5.541E-4	1.000E0	2.080E-2	2.160E-1	2	6	CALM1,CALM2
Drug	ctd:C114556	aprepitant	CTD	5.541E-4	1.000E0	2.080E-2	2.160E-1	2	6	THRA,TAC1
Drug	CID000020218	2,5-diketocamphane	Stitch	5.541E-4	1.000E0	2.080E-2	2.160E-1	2	6	CALM1,CALM2
Drug	ctd:C057360	5-(N,N-hexamethylene)amiloride	CTD	5.541E-4	1.000E0	2.080E-2	2.160E-1	2	6	HSP90B1,HSPA5
Drug	ctd:D001865	Bongkrekic Acid	CTD	5.541E-4	1.000E0	2.080E-2	2.160E-1	2	6	SLC25A4,SLC25A5
Drug	CID000006237	benziodarone	Stitch	5.541E-4	1.000E0	2.080E-2	2.160E-1	2	6	CALM1,CALM2
Drug	CID000633347	AC1LCMSV	Stitch	5.541E-4	1.000E0	2.080E-2	2.160E-1	2	6	CALM1,CALM2
Drug	CID000146938	CI-922	Stitch	5.541E-4	1.000E0	2.080E-2	2.160E-1	2	6	CALM1,CALM2
Drug	CID000192405	caged PE	Stitch	5.541E-4	1.000E0	2.080E-2	2.160E-1	2	6	CALM1,CALM2
Drug	CID011446761	iodo acetate	Stitch	5.541E-4	1.000E0	2.080E-2	2.160E-1	2	6	CKB,PKM
Drug	CID000563154	ETH157	Stitch	5.541E-4	1.000E0	2.080E-2	2.160E-1	2	6	ATP1A1,ATP1A3
Drug	CID000145934	propyl-methylenedioxyindene	Stitch	5.541E-4	1.000E0	2.080E-2	2.160E-1	2	6	CALM1,CALM2
Drug	ctd:C037123	cadmium sulfate	CTD	5.627E-4	1.000E0	2.108E-2	2.189E-1	8	301	EPYC,UBB,FTH1,PKM,ATP1A1,HSPA5,HSPA8,HSP90AB1
Drug	ctd:D014874	Water Pollutants, Chemical	CTD	5.673E-4	1.000E0	2.120E-2	2.202E-1	12	635	ATP5PO,RPS15,LDHB,PDIA3,NDUFC2,THRA,CDIPT,PKM,EIF3C,FGFR2,ATP1A1,ATP1B1
Drug	CID000004584	AC1L1IHP	Stitch	5.684E-4	1.000E0	2.120E-2	2.202E-1	13	728	ATP6V0C,CALM1,SLC25A5,CALM2,PSMA7,ACTB,ACTG1,NDUFA5,TUBB2A,PTPRN,PPP1R1B,XRCC6,HSP90AA1
Drug	ctd:C015835	dimethyl-4-toluidine	CTD	5.717E-4	1.000E0	2.128E-2	2.210E-1	11	546	ATP6V0C,CALM1,INHBA,RPN1,TOMM20,MDH1,PGAM1,COX5A,ATP1A1,HSPA5,HSP90AA1
Drug	ctd:D014303	Trinitrotoluene	CTD	5.751E-4	1.000E0	2.130E-2	2.212E-1	8	302	RPL28,HSP90B1,CALM1,GAPDH,RPN1,RPL10A,HSPA5,HSPA8
Drug	CID000000853	thryroxine	Stitch	5.751E-4	1.000E0	2.130E-2	2.212E-1	8	302	ATP5PO,ACTB,ACTG1,MDH1,THRA,GNAS,ATP1A1,ATP1A3
Drug	CID000001111	succinyl-coenzyme A	Stitch	5.757E-4	1.000E0	2.130E-2	2.212E-1	6	166	TOMM20,MDH1,EEF1A1,PKM,GNAS,ALDOA
Drug	CID000196705	alpha-CaM	Stitch	5.795E-4	1.000E0	2.135E-2	2.218E-1	4	62	CALM1,CALM2,ACTG1,CTNNA3
Drug	ctd:D052998	Microcystins	CTD	5.795E-4	1.000E0	2.135E-2	2.218E-1	4	62	ACTG1,PDIA3,PPP1R1B,HSPA5
Drug	CID000004158	methylphenidate	Stitch	5.971E-4	1.000E0	2.179E-2	2.263E-1	5	110	SLC25A4,THRA,PPP1R1B,ELK3,ATP2A2
Drug	CID000005087	Ro-1724	Stitch	5.971E-4	1.000E0	2.179E-2	2.263E-1	5	110	PDE1C,CALM1,CALM2,ACTB,ACTG1
Drug	CID000108186	Ci988	Stitch	5.974E-4	1.000E0	2.179E-2	2.263E-1	3	27	CALM1,CALM2,TAC1
Drug	CID000005568	triflupromazine	Stitch	5.974E-4	1.000E0	2.179E-2	2.263E-1	3	27	CALM1,CALM2,PKM
Drug	CID011979606	Kaletra	Stitch	5.974E-4	1.000E0	2.179E-2	2.263E-1	3	27	ACTG1,CARTPT,CDIPT
Drug	ctd:C042577	diallyl trisulfide	CTD	6.132E-4	1.000E0	2.232E-2	2.318E-1	6	168	GAPDH,ACTG1,UCHL1,FTH1,HSPA5,HSPA8
Drug	CID000000620	AC1Q6S1V	Stitch	6.158E-4	1.000E0	2.233E-2	2.319E-1	4	63	SLC25A4,ACTG1,PKM,ATP2A2
Drug	CID000000997	phenylpyruvic acid	Stitch	6.158E-4	1.000E0	2.233E-2	2.319E-1	4	63	PENK,MDH1,LDHB,GOT1
Drug	CID000004689	paromomycin sulphate	Stitch	6.538E-4	1.000E0	2.357E-2	2.447E-1	4	64	RPL41,RPS23,EEF1A1,EIF1
Drug	CID005288040	Spiro[naphthalene-2(3h),3'(10'h)-Pentaleno[1,2-B]naphthalene]-3,10'-Dione, 2'-[(2-Amino-2-Deoxy-B-D-Gulopyranosyl)oxy]-1,1',2',3'a,4,10'a-Hexahydro-,(2'r,3'as,10'ar)-(9ci)	Stitch	6.538E-4	1.000E0	2.357E-2	2.447E-1	4	64	ACTG1,CDIPT,EIF1,XRCC6
Drug	CID000000737	1,6-di-o-phosphonohexopyranose	Stitch	6.538E-4	1.000E0	2.357E-2	2.447E-1	4	64	CALM1,CALM2,PKM,ALDOA
Drug	CID000123712	18-oxocortisol	Stitch	6.661E-4	1.000E0	2.387E-2	2.479E-1	3	28	CALM1,CALM2,GNAS
Drug	CID000123669	rhod-2	Stitch	6.661E-4	1.000E0	2.387E-2	2.479E-1	3	28	SLC25A4,PDIA3,PCDH15
Drug	CID000005175	SC-10	Stitch	6.661E-4	1.000E0	2.387E-2	2.479E-1	3	28	PENK,HSP90AA1,HSP90AB1
Drug	ctd:C012606	4-vinyl-1-cyclohexene dioxide	CTD	6.728E-4	1.000E0	2.400E-2	2.493E-1	6	171	HSP90B1,ACTB,TTC3,YWHAB,EIF3C,HSP90AB1
Drug	ctd:D004837	Epinephrine	CTD	6.748E-4	1.000E0	2.400E-2	2.493E-1	5	113	PKM,ATP2A2,HSPA5,HSPA8,HSP90AB1
Drug	CID000174450	dihydroacarbose	Stitch	6.748E-4	1.000E0	2.400E-2	2.493E-1	5	113	NDUFA6,EEF1A1,FTH1,EIF3K,GNAS
Drug	CID000003285	ethylnylestradiol	Stitch	6.752E-4	1.000E0	2.400E-2	2.493E-1	18	1251	PCP4,CALM1,CALM2,INHBA,PENK,ACTB,BAG1,ACTG1,LDHB,PDIA3,TUBB2A,PTMA,CKB,THRA,SERINC1,GNAS,HSPA8,HSP90AA1
Drug	ctd:C017906	3-dinitrobenzene	CTD	6.815E-4	1.000E0	2.418E-2	2.511E-1	9	388	HSP90B1,SLC25A4,GAPDH,NDUFA6,PDIA3,TUBB2A,UCHL1,HSPA5,ATP5F1B
Drug	ctd:C072553	benzyloxycarbonylleucyl-leucyl-leucine aldehyde	CTD	6.837E-4	1.000E0	2.421E-2	2.514E-1	11	558	ACTB,PPIA,CKB,NFE2L1,UCHL1,FTH1,ATP1A1,HSPA5,HSPA8,HSP90AA1,ATP5F1B
Drug	ctd:D007538	Isoniazid	CTD	7.023E-4	1.000E0	2.474E-2	2.569E-1	5	114	ATP5MC3,ATP5PF,GAPDH,NDUFA5,ATP5F1B
Drug	CID000000724	3-phosphoglycerate	Stitch	7.023E-4	1.000E0	2.474E-2	2.569E-1	5	114	GAPDH,PGAM1,LDHB,PKM,ALDOA
Drug	ctd:D005472	Fluorouracil	CTD	7.027E-4	1.000E0	2.474E-2	2.569E-1	19	1364	ZBTB20,ATP5PO,GAPDH,EPYC,ACTB,LDHB,YWHAB,EEF1A1,CKB,RPL10A,UCHL1,CDIPT,PPP1R1B,TMSB4X,TMSB10,FGFR2,HSPA8,XRCC6,FILIP1L
Drug	CID000002460	dibutyryl cyclic 3',5'-AMP	Stitch	7.144E-4	1.000E0	2.508E-2	2.604E-1	11	561	PDE1C,CALM1,CALM2,INHBA,PENK,ACTB,ACTG1,TIMP3,GNAS,ATP1A1,ATP1A3
Drug	CID000004278	1,1'-azobis(N,N-dimethylformamide	Stitch	7.150E-4	1.000E0	2.508E-2	2.604E-1	6	173	SLC25A4,SLC25A5,GAPDH,TECR,ACTB,ACTG1
Drug	CID000123822	5-IAF	Stitch	7.346E-4	1.000E0	2.548E-2	2.645E-1	4	66	HSP90B1,ACTB,ACTG1,ALDOA
Drug	CID000003377	AC1L1TJF	Stitch	7.346E-4	1.000E0	2.548E-2	2.645E-1	4	66	CALM1,CALM2,OAZ1,CKB
Drug	5260_UP	Trichostatin A, from Streptomyces sp.; Up 200; 0.1uM; MCF7; HT_HG-U133A	Broad Institute CMAP Up	7.368E-4	1.000E0	2.548E-2	2.645E-1	6	174	LZTS3,TIMP3,SYT11,ITM2C,RAB3A,CDH18
Drug	6085_UP	Trichostatin A, from Streptomyces sp.; Up 200; 0.1uM; MCF7; HT_HG-U133A	Broad Institute CMAP Up	7.368E-4	1.000E0	2.548E-2	2.645E-1	6	174	APLP1,TIMP3,SYT11,ITM2C,RAB3A,CDH18
Drug	5231_UP	Trichostatin A, Streptomyces sp.; Up 200; 1uM; MCF7; HT_HG-U133A	Broad Institute CMAP Up	7.368E-4	1.000E0	2.548E-2	2.645E-1	6	174	LZTS3,TIMP3,SYT11,ITM2C,PCDH9,CDH18
Drug	1044_UP	17-AAG; Up 200; 1uM; MCF7; HT_HG-U133A_EA	Broad Institute CMAP Up	7.368E-4	1.000E0	2.548E-2	2.645E-1	6	174	HSP90B1,CLK4,ATXN7L3B,FGFR2,HSPA5,HSP90AB1
Drug	CID000066359	trenbolone acetate	Stitch	7.396E-4	1.000E0	2.548E-2	2.645E-1	3	29	ACTB,FTH1,TAC1
Drug	CID000010894	p-iodophenol	Stitch	7.396E-4	1.000E0	2.548E-2	2.645E-1	3	29	HSP90B1,HSP90AA1,HSP90AB1
Drug	CID000010170	C37H40N2O6	Stitch	7.396E-4	1.000E0	2.548E-2	2.645E-1	3	29	CALM1,CALM2,OAZ1
Drug	CID000090919	1-(4-pyridyl)ethanol	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	CALM1,CALM2
Drug	CID000075229	acenaphthenone	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	SLC25A4,ALDOA
Drug	CID000196983	AC1L52O2	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	CALM1,CALM2
Drug	CID000074529	chloronitromethane	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	CALM1,CALM2
Drug	CID000159622	trifluoperazine sulfoxide	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	CALM1,CALM2
Drug	CID000066207	DyCl3	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	CALM1,CALM2
Drug	ctd:C522219	Vaticanol B	CTD	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	HSP90B1,HSPA5
Drug	CID000003311	T 7188	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	CALM1,CALM2
Drug	DB00753	Isoflurane	Drug Bank	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	CALM1,KCNA1
Drug	CID000129517	MS-857	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	CALM1,CALM2
Drug	CID000010760	dihydropyrone	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	CDIPT,ATP1A3
Drug	CID000128039	SQ 65442	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	CALM1,CALM2
Drug	CID000093048	AC1L3PE4	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	CALM1,CALM2
Drug	CID000020049	S-2-aminoethyl-L-cysteine	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	THRA,GOT1
Drug	CID000429444	17-aminogeldanamycin	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	HSP90B1,HSP90AA1
Drug	ctd:C011994	pirimicarb	CTD	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	HSPA5,HSPA8
Drug	CID000188375	O-4-(ethoxybutyl)berbamine	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	CALM1,CALM2
Drug	CID006449836	TZC-5665	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	CALM1,CALM2
Drug	CID000107549	dihydrodigitoxigenin	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	ATP1A1,ATP1A3
Drug	CID000433447	NSC330499	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	HSP90AA1,HSP90AB1
Drug	CID000195730	CPU57	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	CALM1,CALM2
Drug	CID000132879	Drnflrfamide	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	CALM1,CALM2
Drug	CID003081980	4-hydroxyphenylglycol	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	CALM1,CALM2
Drug	CID000071161	asocainol	Stitch	7.727E-4	1.000E0	2.548E-2	2.645E-1	2	7	CALM1,CALM2
Drug	CID000000299	chlordecone	Stitch	7.776E-4	1.000E0	2.554E-2	2.653E-1	4	67	CALM1,CALM2,ATP2A2,GOT1
Drug	ctd:C010423	pyrithione zinc	CTD	7.776E-4	1.000E0	2.554E-2	2.653E-1	4	67	HSPA5,HSPA8,HSP90AA1,HSP90AB1
Drug	ctd:D008550	Melatonin	CTD	7.809E-4	1.000E0	2.560E-2	2.658E-1	7	243	CALM1,PENK,YWHAB,CKB,UBB,HSPA5,HSP90AA1
Drug	ctd:C030984	pyrene	CTD	7.821E-4	1.000E0	2.560E-2	2.658E-1	6	176	GAPDH,ACTG1,FTH1,ALDOA,HSPA8,HSP90AB1
Drug	ctd:D012701	Serotonin	CTD	7.899E-4	1.000E0	2.576E-2	2.676E-1	5	117	GAPDH,PENK,YWHAB,PPP1R1B,TAC1
Drug	ctd:D008345	Manganese	CTD	7.899E-4	1.000E0	2.576E-2	2.676E-1	10	480	APLP1,MDH1,LDHB,RRAGA,UCHL1,PPP1R1B,FTH1,ATP1A3,HSPA5,HSPA8
Drug	4768_UP	Trichostatin A, from Streptomyces sp.; Up 200; 0.1uM; MCF7; HT_HG-U133A	Broad Institute CMAP Up	8.055E-4	1.000E0	2.622E-2	2.723E-1	6	177	LZTS3,TMEM158,TIMP3,SYT11,ITM2C,CDH18
Drug	ctd:D004008	Diclofenac	CTD	8.136E-4	1.000E0	2.635E-2	2.736E-1	11	570	ATP5PF,CALM1,YWHAB,EIF3C,GNAS,EIF1,HSPA5,HSPA8,GOT1,HSP90AA1,ATP5F1B
Drug	CID000067701	beta-guanidinopropionic acid	Stitch	8.181E-4	1.000E0	2.635E-2	2.736E-1	3	30	SLC25A4,CKB,GNAS
Drug	ctd:C030667	methylazoxymethanol	CTD	8.181E-4	1.000E0	2.635E-2	2.736E-1	3	30	STMN2,NCDN,PKM
Drug	CID000006319	N,N'-diphenyl-p-phenylenediamine	Stitch	8.181E-4	1.000E0	2.635E-2	2.736E-1	3	30	HSP90B1,LDHB,HSPA5
Drug	CID003081630	Agga	Stitch	8.181E-4	1.000E0	2.635E-2	2.736E-1	3	30	CALM1,CALM2,CDIPT
Drug	CID000072511	Phleomycin	Stitch	8.181E-4	1.000E0	2.635E-2	2.736E-1	3	30	GAPDH,BAG1,XRCC6
Drug	CID000004972	Co-protoporphyrin IX	Stitch	8.208E-4	1.000E0	2.635E-2	2.736E-1	5	118	INHBA,ACTB,BAG1,ACTG1,PTPRN
Drug	CID006327255	Pb m	Stitch	8.208E-4	1.000E0	2.635E-2	2.736E-1	5	118	ACTB,ACTG1,OAZ1,FTH1,TMSB10
Drug	CID000001678	3-nitropropionic acid	Stitch	8.294E-4	1.000E0	2.658E-2	2.760E-1	6	178	GAPDH,PENK,LDHB,PPP1R1B,HSPA8,HSP90AA1
Drug	CID000036523	Factrel	Stitch	8.390E-4	1.000E0	2.683E-2	2.787E-1	7	246	CALM1,CALM2,INHBA,PENK,ACTB,ACTG1,CARTPT
Drug	CID000435143	NSC-364372	Stitch	8.414E-4	1.000E0	2.686E-2	2.790E-1	10	484	GAPDH,PENK,RPS15,UBB,THRA,NFE2L1,PPP1R1B,HSPA8,HSP90AA1,HSP90AB1
Drug	ctd:D010042	Ouabain	CTD	8.526E-4	1.000E0	2.718E-2	2.822E-1	5	119	CKB,EIF3K,ATP1A1,ATP1A3,ATP1B1
Drug	ctd:C025256	nonylphenol	CTD	8.546E-4	1.000E0	2.719E-2	2.824E-1	10	485	ATP5PO,ACTB,RPS23,LRRC4,PDIA3,TUBB2A,LIN7B,HSPA5,HSPA8,ATP5F1B
Drug	CID000003503	gossypol	Stitch	8.591E-4	1.000E0	2.729E-2	2.834E-1	7	247	GAPDH,PENK,LDHB,PPP1R1B,H3-3B,HSPA8,HSP90AA1
Drug	CID000004920	17-isoprogesterone	Stitch	8.615E-4	1.000E0	2.731E-2	2.836E-1	17	1170	INHBA,PENK,BAG1,NDUFA6,TUBB2A,CKB,UBB,THRA,TIMP3,SERINC1,PPP1R1B,TAC1,FGFR2,GNAS,HSP90AA1,ATP5F1B,HSP90AB1
Drug	6064_UP	Trichostatin A, from Streptomyces sp.; Up 200; 0.1uM; MCF7; HT_HG-U133A	Broad Institute CMAP Up	8.790E-4	1.000E0	2.782E-2	2.889E-1	6	180	APLP1,RAB6B,TIMP3,SYT11,ITM2C,CDH18
Drug	CID000002753	cilostamide	Stitch	8.854E-4	1.000E0	2.783E-2	2.890E-1	5	120	PDE1C,CALM1,CALM2,GLP2R,CARTPT
Drug	CID000006657	aminobutyrate	Stitch	8.854E-4	1.000E0	2.783E-2	2.890E-1	5	120	RPN1,LDHB,GLP2R,GOT1,ATP5F1B
Drug	ctd:D012601	Scopolamine Hydrobromide	CTD	8.854E-4	1.000E0	2.783E-2	2.890E-1	5	120	PENK,PGAM1,CARTPT,RRAGA,TAC1
Drug	CID000024411	oxovanadium	Stitch	8.854E-4	1.000E0	2.783E-2	2.890E-1	5	120	ATP6V0C,COX5A,ATP1A1,ATP1A3,HSPA8
Drug	CID000123655	AC1L3X1Y	Stitch	9.017E-4	1.000E0	2.820E-2	2.928E-1	3	31	CALM1,CALM2,GNAS
Drug	ctd:D002772	Cholera Toxin	CTD	9.017E-4	1.000E0	2.820E-2	2.928E-1	3	31	PENK,TAC1,GNAS
Drug	CID000386852	AC1L8SKE	Stitch	9.017E-4	1.000E0	2.820E-2	2.928E-1	3	31	GAPDH,CDIPT,HSP90AA1
Drug	CID000104751	BAPTA	Stitch	9.078E-4	1.000E0	2.834E-2	2.943E-1	8	324	HSP90B1,ATP5PO,CALM1,CALM2,PPP1R1B,VAMP2,ATP2A2,HSPA5
Drug	ctd:D011285	Pregnenolone Carbonitrile	CTD	9.123E-4	1.000E0	2.843E-2	2.952E-1	20	1506	LZTS3,PSMA7,LRTM1,ACTG1,MDH1,CKB,RPL10A,CAMK2N1,COX5A,TIMP3,SIK2,H3-3B,TMSB10,GGACT,GNAS,ATP1B1,HSPA8,GOT1,HSP90AA1,RPL13
Drug	CID000002863	cortisone 21-acetate	Stitch	9.170E-4	1.000E0	2.853E-2	2.962E-1	4	70	NDUFA5,NDUFA6,PPIA,CKB
Drug	CID000005681	W7 hydrochloride	Stitch	9.218E-4	1.000E0	2.862E-2	2.973E-1	7	250	PDE1C,CALM1,CALM2,PDIA3,CAMKV,H3-3B,ATP2A2
Drug	ctd:D001553	Benzbromarone	CTD	9.259E-4	1.000E0	2.871E-2	2.981E-1	8	325	GAPDH,RPS8,PGAM1,PDIA3,ARL6IP1,H3-3B,TAC1,RPL13
Drug	ctd:D010416	Pentachlorophenol	CTD	9.348E-4	1.000E0	2.893E-2	3.004E-1	20	1509	ATP5PF,HSP90B1,SLC25A5,PSMA7,ACTG1,NDUFA6,TTC3,CKB,UBB,THRA,UCHL1,CDIPT,HNRNPA0,H3-3B,TMSB10,ALDOA,HSPA5,HSPA8,HSP90AA1,ATP5F1B
Drug	CID005326566	flavins	Stitch	9.536E-4	1.000E0	2.946E-2	3.060E-1	5	122	CALM1,CALM2,TECR,MDH1,UBL5
Drug	6946_UP	geldanamycin; Up 200; 1uM; MCF7; HT_HG-U133A	Broad Institute CMAP Up	9.575E-4	1.000E0	2.953E-2	3.067E-1	6	183	HSP90B1,PDE1C,APLP1,HSPA5,FILIP1L,HSP90AB1
Drug	ctd:C054133	casticin	CTD	9.655E-4	1.000E0	2.968E-2	3.082E-1	7	252	CALM1,LDHB,THRA,ATXN7L3B,TMSB10,HSPA5,HSPA8
Drug	CID000002241	AC1L1D8L	Stitch	9.672E-4	1.000E0	2.968E-2	3.082E-1	4	71	PENK,PPIA,TAC1,HSP90AA1
Drug	ctd:C028904	isoproturon	CTD	9.672E-4	1.000E0	2.968E-2	3.082E-1	4	71	RPL28,RPLP2,RPS8,RPL13
