Gene	Cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
Tyro3	Cluster_9	0.412563444743903	0.211556305847243	8633327.5	0.544671013018109	1.13387992703105e-12	5.88800937252099e-12	20.9158415841584	13.8706224193302
Stard9	Cluster_9	0.458323184389503	0.336468034943291	9142168	0.576773428986881	4.0746075234695e-52	5.20342708424259e-51	22.2772277227723	8.09501962583473
Gatm	Cluster_9	1.57615598215468	1.54498660136166	13072107.5	0.824710754260928	0	0	65.9653465346535	1.72299536116634
Eid1	Cluster_9	0.462249961493378	0.224206332792173	8642552	0.54525298071939	1.19435783830455e-11	5.87977672965941e-11	22.6485148514851	16.0931844828465
Secisbp2l	Cluster_9	0.970628654097196	0.724048734713368	10556412	0.665997162493432	2.3434376450219e-125	5.66562558243795e-124	44.3069306930693	17.1127083651935
Mal	Cluster_9	1.65435357420424	1.65071994465852	13134115	0.828622767078665	0	0	65.8415841584158	0.18351429882245
Rassf2	Cluster_9	0.424818196864754	0.397912969970026	9443288.5	0.595770925349149	3.31264535852573e-280	1.90068859567524e-278	20.5445544554455	1.52418820410868
Kif16b	Cluster_9	0.532006966776862	0.248410161382477	8699228.5	0.548828664216781	1.00837862031247e-11	4.98227095754753e-11	25.6188118811881	19.3046847122394
Bcl2l1	Cluster_9	1.1182444428372	0.86217474680878	11063661	0.697999171763024	2.16878650951482e-173	7.05396729990898e-172	50.3712871287129	17.428760768721
Trpc4ap	Cluster_9	0.442287843410415	0.19283233438319	8540161.5	0.538793230714722	1.27970695833565e-08	5.1323713724045e-08	22.2772277227723	17.026048835194
Dbndd2	Cluster_9	0.806689416766322	0.662750747514822	10331310	0.651795623819914	2.94288122520808e-158	8.7348359862961e-157	37.5	10.0677983381761
Ncoa3	Cluster_9	0.527467583979121	0.245291293330784	8692997	0.548435522937521	1.27550393654925e-11	6.26222857670084e-11	25.3712871287129	19.1568537492991
Bcas1	Cluster_9	1.77558229298882	1.73842013795418	13507076	0.852152633828913	0	0	71.7821782178218	1.53948106234389
Tpd52	Cluster_9	0.48736511257111	0.291409533979229	8950834	0.564702291455633	7.51640062621741e-25	5.99802880529935e-24	24.3811881188119	13.758474792272
Car2	Cluster_9	1.89324382717506	1.83463559039135	13537319	0.854060645015411	0	0	72.2772277227723	3.72126217056635
Pld1	Cluster_9	0.658578704676048	0.606899165868581	10246307.5	0.646432871418355	0	0	31.8069306930693	2.75781210174848
Cldn11	Cluster_9	1.27544368218912	1.27054424581606	12313843.5	0.776872372013161	0	0	55.5693069306931	0.244685731763267
Mfn1	Cluster_9	0.431083532290715	0.12117115392443	8256018	0.52086680223306	0.00383502085256038	0.00822908411804995	21.6584158415842	19.7685680787072
Elf2	Cluster_9	0.66364974092826	0.476799270795967	9632728.5	0.607722571653097	8.04676584736388e-70	1.26200240118185e-68	31.3118811881188	12.4687770811031
Trim59	Cluster_9	0.765499069875256	0.752356933300174	10707752.5	0.675545136139245	0	0	35.7673267326733	0.892083397053576
Fnip2	Cluster_9	0.59890623248082	0.34173144042863	9067530	0.57206456614464	5.59664277915714e-26	4.59895582886362e-25	28.0940594059406	16.8986083499006
Sh3d19	Cluster_9	1.49165287645715	1.33228454230199	12445555.5	0.785181996369082	0	0	62.5	9.68037926288423
Hapln2	Cluster_9	0.803991650799742	0.801229289141776	10739559	0.677551787523147	0	0	35.6435643564356	0.17331905999898
Arhgef2	Cluster_9	0.599201348415969	0.374443451942198	9269872.5	0.584830222776063	2.56130038740578e-37	2.66345818843505e-36	29.3316831683168	15.6445939746139
Syt11	Cluster_9	1.07514435167313	0.872198217865072	11188818	0.705895245435233	5.53607653432295e-221	2.30128487568348e-219	49.7524752475247	13.8655247999184
Cers2	Cluster_9	0.414736619149502	0.353693408389993	9243248.5	0.583150531944156	1.30209466369899e-105	2.69944434414441e-104	20.1732673267327	4.08829076821125
Otud7b	Cluster_9	1.69660042343925	1.46878148348191	12975622.5	0.818623578407696	0	0	70.1732673267327	15.257174899322
Bcl9	Cluster_9	0.487529281551002	0.188730469663708	8486467.5	0.535405711201186	7.77602692907583e-07	2.67943241296872e-06	23.5148514851485	19.3250751898863
Tspan2	Cluster_9	1.58761363914702	1.54763372881626	12950144.5	0.817016187969921	0	0	64.6039603960396	2.78330019880716
Rap1a	Cluster_9	1.28468101569015	0.988667513161834	11384017	0.718210223300966	1.6592419259512e-191	5.99497720252214e-190	54.7029702970297	19.7175918845899
Cept1	Cluster_9	0.564671719099655	0.271333017237019	8817679.5	0.556301660713556	9.69286120230929e-15	5.48230382824123e-14	27.4752475247525	19.926594280471
Stxbp3	Cluster_9	0.686333696572932	0.587095341695593	10101932	0.637324315089408	2.2505610449723e-183	7.8027430271965e-182	32.549504950495	6.55044094407912
Ugt8a	Cluster_9	2.32824869291096	2.30288641874663	14544840	0.91762448916554	0	0	84.0346534653465	1.40694295763878
Wls	Cluster_9	0.477245577721795	0.359875048486094	9270588	0.584875363205383	1.19732584961401e-72	1.9260044145568e-71	23.1435643564356	6.76963857878371
Chd7	Cluster_9	0.926508325936073	0.718895427922414	10506466	0.66284610186053	3.07434066180888e-156	8.94578233645994e-155	41.9554455445545	12.1170413416934
Mob3b	Cluster_9	0.900697505038503	0.863075167724263	10888598	0.686954561031879	0	0	39.1089108910891	2.23275730233981
Tmod1	Cluster_9	0.582577982307262	0.344728197506355	9014973	0.568748779221094	2.10704219540414e-24	1.66348122936582e-23	26.7326732673267	16.3633583116684
Tmeff1	Cluster_9	1.31200923295576	1.02598499219487	11549910	0.728676304700358	5.2758741214039e-212	2.07157515200667e-210	56.3118811881188	19.3964418616506
Abca1	Cluster_9	0.487342005696793	0.31975401477224	9150738	0.57731410470914	1.01606737725076e-50	1.27851875770665e-49	23.7623762376238	8.46204822347963
Fktn	Cluster_9	0.477464900768628	0.221922782351846	8572142	0.540810859645377	3.5594802321505e-09	1.48836875501392e-08	22.7722772277228	17.6173726869552
Tmem245	Cluster_9	0.425577734326975	0.149500577410074	8303424.5	0.523857647463783	0.000681008288019553	0.00165085243279956	20.7920792079208	18.4380894122445
Lpar1	Cluster_9	0.914611305739382	0.905721017051687	11188982.5	0.705905623633169	0	0	41.5841584158416	0.458785747056125
E130308A19Rik	Cluster_9	1.03956670404704	0.742873918987129	10668607	0.673075472021893	1.47104503310082e-123	3.5250998256438e-122	47.4009900990099	19.4780037722384
Snx30	Cluster_9	0.98925062285733	0.780482690548876	10667830.5	0.673026483142274	3.1982680655936e-154	9.17531305085346e-153	43.9356435643564	14.4109700769741
Cdk5rap2	Cluster_9	0.629509017127142	0.498607160965732	9699722.5	0.611949179510396	5.2209277984117e-102	1.05290864449404e-100	29.2079207920792	8.47734108171484
Mpdz	Cluster_9	0.502814465081044	0.295496999807335	8942039.5	0.564147452174488	9.09425000691423e-25	7.24649407641405e-24	24.2574257425743	13.5290819187439
Nfib	Cluster_9	1.13202265549044	0.688231007471525	10298374	0.64971771301614	7.97969311840016e-95	1.53336202080579e-93	49.5049504950495	18.8408013457715
Adamtsl1	Cluster_9	1.25694593764526	1.13999576183901	11606634.5	0.732255016486509	0	0	50.990099009901	6.24968139878677
Cyp2j12	Cluster_9	0.603177373455834	0.60251818246236	10149143.5	0.640302857897045	0	0	28.0940594059406	0.0407809552938778
Nfia	Cluster_9	1.81359662197798	1.36710667624879	12103048.5	0.763573452658005	0	0	71.1633663366337	16.1747463934343
Eps15	Cluster_9	0.907324037914784	0.647285554482492	10218947	0.644706715280796	1.40340350215337e-103	2.86931744888196e-102	40.9653465346535	15.4763725340266
Efcab14	Cluster_9	0.518866945758388	0.34207566667026	9133216.5	0.576208684677919	1.04620964573884e-36	1.07762238794655e-35	25.3712871287129	12.3158484987511
Gpbp1l1	Cluster_9	0.440741884840154	0.212528388023402	8601864.5	0.542686032825641	7.62904088803765e-11	3.59812507295437e-10	21.7821782178218	15.4355915787327
Tesk2	Cluster_9	0.464006492266366	0.369529453170911	9290893.5	0.586156423984653	3.29359802290525e-79	5.56157303453275e-78	22.6485148514851	6.31595045113932
Rnf220	Cluster_9	3.10997228173422	2.96597772063647	15363263.5	0.969258295113806	0	0	94.6782178217822	9.83330784523628
Nkain1	Cluster_9	1.14733825129978	1.11500820104946	11938955	0.753220900542417	0	0	51.980198019802	2.34490492939797
Stmn1	Cluster_9	0.565475875171272	0.503473620971622	9819293.5	0.619492836078225	4.13485382937563e-203	1.55247564861004e-201	27.2277227722772	4.12907172350512
Clic4	Cluster_9	0.914732958267913	0.870937973723465	11055987	0.697515024097608	0	0	41.460396039604	2.4672477952796
Hs3st1	Cluster_9	0.496572190428556	0.461044876504117	9627753.5	0.607408702141051	1.35582757753739e-245	6.51717120235155e-244	23.5148514851485	2.47234541469134
Qdpr	Cluster_9	0.927614915401779	0.890108837354496	11110417	0.700948977372122	0	0	41.9554455445545	2.75271448233675
Parm1	Cluster_9	0.41621825761841	0.324171865755773	9113529	0.574966613116427	1.33580187347392e-66	2.02671243279866e-65	20.0495049504951	5.68384564408421
Scarb2	Cluster_9	0.472935039803711	0.345652874127823	9216195.5	0.581443775781463	4.26910110556603e-55	5.67414376143544e-54	23.6386138613861	8.66085538053729
Bmp2k	Cluster_9	0.766318179040712	0.613903655960126	10170573.5	0.64165486264944	1.14469080712656e-147	3.17763827974913e-146	35.7673267326733	9.28276494876892
Lrrc8b	Cluster_9	0.831032078693311	0.598150471943455	10058074.5	0.634557373958836	8.35068811929884e-87	1.51193847671083e-85	38.2425742574257	16.332772595198
Btbd8	Cluster_9	0.439028374197995	0.205821593755068	8566445	0.54045143962324	1.25764823493744e-09	5.45907778058222e-09	21.7821782178218	16.0524035275526
Ppp1cc	Cluster_9	0.865092261275057	0.644719402665841	10156843.5	0.64078864588554	8.65825368147942e-100	1.71013628775403e-98	38.6138613861386	15.2265891828516
Eif4h	Cluster_9	0.451160611197725	0.183137790475806	8470988	0.534429119620939	8.95224639072985e-07	3.06270953048379e-06	22.4009900990099	18.2647703522455
Hip1	Cluster_9	0.673372983504313	0.390215761463702	9312445	0.58751609409297	8.96784519703649e-36	9.06520083658249e-35	31.9306930693069	17.8875465157771
Gjc3	Cluster_9	2.22966491904288	2.19277288700954	14390708	0.907900401601561	0	0	82.6732673267327	1.62104297293164
Adap1	Cluster_9	0.543038444081082	0.379770681319154	9251472	0.583669347206934	7.14166591888471e-46	8.39029892921603e-45	25.990099009901	11.6021817811082
Mad1l1	Cluster_9	0.437271622477134	0.304688932775246	9020020.5	0.569067222710954	7.46436144735037e-38	7.81193126426296e-37	21.7821782178218	9.41020543406229
Gna12	Cluster_9	1.06304854591341	0.950969682758309	11324555	0.714458804421503	0	0	47.7722772277228	7.46801243819136
Stard13	Cluster_9	1.21855996707166	0.978673236511875	11335846	0.715171146262814	7.39885934329341e-242	3.44469751425617e-240	52.8465346534653	13.682010501096
Slc25a13	Cluster_9	0.789981524483706	0.667061349371081	10253714	0.646900142682872	1.34129616319667e-168	4.23574049986234e-167	35.519801980198	8.57929346994953
Slc13a1	Cluster_9	0.511038632772172	0.509370010628919	9596116.5	0.60541274440183	0	0	21.1633663366337	0.091757149411225
Gpr37	Cluster_9	0.693351742338562	0.687575924564888	10522361	0.663848907065351	0	0	33.0445544554455	0.321150022939287
Trim24	Cluster_9	0.437416519589358	0.148856565953045	8324510.5	0.525187949480068	0.00042882108104132	0.00106910029307961	21.6584158415842	19.3046847122394
Hipk2	Cluster_9	1.20734295645115	0.986726163423082	11485557.5	0.724616347358853	7.43599989405975e-261	3.7984206355393e-259	53.7128712871287	13.8298414640363
Tbxas1	Cluster_9	0.901143406637794	0.711951391776576	10477018	0.66098824670661	3.98850961672432e-162	1.21029356060564e-160	40.8415841584158	11.2300555640516
Nfe2l3	Cluster_9	0.460159969096737	0.389234398577083	9382967	0.591965281174088	2.43007639769835e-109	5.18299671472443e-108	22.5247524752475	4.93449559055921
Skap2	Cluster_9	0.439681366373103	0.331728757246796	9070569	0.572256294676723	2.99853826358189e-53	3.88095162867886e-52	20.4207920792079	6.86649334760667
Creb5	Cluster_9	1.7543590465219	1.72655051092842	13311502	0.839813997457247	0	0	68.8118811881188	1.48850486822654
Gng12	Cluster_9	0.488378898430859	0.333699644397371	9130844.5	0.576059036741723	3.07564423344984e-47	3.68241166672043e-46	23.2673267326733	8.92083397053576
Mitf	Cluster_9	0.922170759813887	0.619525117543673	10122972	0.638651714995632	2.0015733236743e-83	3.54903561580769e-82	41.460396039604	18.5808227557731
Rybp	Cluster_9	0.499323423704195	0.253454444163514	8745709	0.551761088710186	3.04055642496452e-14	1.68466055575644e-13	24.3811881188119	16.9037059693123
Lrrn1	Cluster_9	0.645657041107251	0.524057865666453	9794815.5	0.617948534989605	7.50762332439308e-115	1.7086134367456e-113	30.0742574257426	8.26833868583372
Vgll4	Cluster_9	0.680638730258131	0.470783572367277	9581156	0.604468896193794	2.47454685309829e-61	3.53088800098394e-60	31.6831683168317	13.661620023449
Adipor2	Cluster_9	1.19557960186256	1.02669497367874	11262926.5	0.710570702467096	1.17282575843662e-263	6.0863680680652e-262	48.8861386138614	11.5970841616965
Ninj2	Cluster_9	1.29095352070864	1.28288689512945	12119922.5	0.764638022335648	0	0	53.2178217821782	0.438395269409186
Kcna6	Cluster_9	0.464870148030658	0.393221590222374	9383461	0.59199644731257	5.21798864988855e-106	1.08730338938534e-104	22.6485148514851	5.13330274761686
Tspan9	Cluster_9	0.44792477338253	0.340570425791557	9144121.5	0.576896674030456	5.91888268821061e-66	8.90565036051634e-65	20.9158415841584	6.08655757761126
Dusp16	Cluster_9	0.727311023162553	0.655618977153609	10316589.5	0.650866917055676	1.97870777050994e-283	1.16400877691189e-281	33.7871287128713	4.63373604526686
Clasrp	Cluster_9	0.447728049622467	0.31032373414703	9028054	0.569574050997392	1.6889344359186e-37	1.75966666453284e-36	22.029702970297	9.68547688229597
Sirt2	Cluster_9	0.459232467977737	0.323414134087812	9102345.5	0.574261053380151	1.03068472933802e-43	1.17283573076557e-42	22.7722772277228	9.3082530458276
Actn4	Cluster_9	0.468343623368237	0.254700810187884	8771767	0.553405070970471	1.69551828494008e-16	1.03866430274807e-15	23.1435643564356	14.9105367793241
Aplp1	Cluster_9	0.866764710689382	0.727264771915461	10555466	0.665937479969132	3.85500846665474e-184	1.34512554527064e-182	39.9752475247525	10.2971912117041
Mag	Cluster_9	1.58896784823128	1.58485755192931	13181116.5	0.83158806112298	0	0	66.460396039604	0.219197634704593
Zfp536	Cluster_9	3.06660599297519	2.81605035147156	15144403	0.955450528613039	0	0	94.4306930693069	11.5512055869909
Josd2	Cluster_9	0.546220638284226	0.472603822700414	9692029.5	0.611463833147346	1.11445572623686e-148	3.12028454622502e-147	26.4851485148515	5.24035275526329
Klf13	Cluster_9	0.768835125454874	0.648155997670445	10269215	0.647878090684126	3.17107332411071e-172	1.02728906195594e-170	35.6435643564356	8.48243870112657
Pcsk6	Cluster_9	0.483389601370933	0.408415563509955	9429802	0.594920070841768	4.49921999411375e-127	1.10580376778406e-125	22.8960396039604	4.38905031350359
Pde8a	Cluster_9	1.88907543600354	1.83908966094725	13621339	0.859361412131426	0	0	73.1435643564356	3.33384309527451
Zfand6	Cluster_9	0.945667016435961	0.658349042900305	10340009	0.652344438068214	4.38289618045894e-100	8.69906129848702e-99	43.5643564356436	18.5553346587144
Folh1	Cluster_9	0.730516469377925	0.659786004255599	10306481	0.650229178369741	0	0	33.2920792079208	3.5530407299791
Sytl2	Cluster_9	1.46274486940078	1.42569496261827	12447046	0.785276031043997	0	0	58.2920792079208	2.69154304939593
Olfml1	Cluster_9	0.662044408565785	0.649065883725997	10338448	0.652245955594183	0	0	31.0643564356436	0.708569098231126
Ppfibp2	Cluster_9	1.20811528760594	1.1704739244355	12021974.5	0.758458546764602	0	0	53.2178217821782	2.05434062292909
Rnf141	Cluster_9	0.427441529010791	0.328539479316145	9100617	0.574152003440136	1.00197093352829e-54	1.323105053634e-53	20.7920792079208	7.05000764642912
Insc	Cluster_9	0.751743080937522	0.749183950784073	10729998.5	0.67694862180055	0	0	35.519801980198	0.178416679410715
Ccp110	Cluster_9	1.28576475486101	1.19454496622356	12030795	0.759015026368824	0	0	55.1980198019802	6.36692664525667
Vps35l	Cluster_9	0.412856101382997	0.124830461906679	8192346	0.516849777193655	0.0184677337072622	0.0345928598785223	20.0495049504951	19.3658561451802
Gprc5b	Cluster_9	0.556427391524384	0.493022259048446	9805850	0.618644694412858	2.13536837816291e-217	8.67726377111336e-216	26.980198019802	3.70087169291941
Usp31	Cluster_9	1.0191281349362	0.762002709838042	10446309	0.659050835883405	2.42376242624653e-112	5.33719036968745e-111	43.0693069306931	17.7855941275424
Kctd13	Cluster_9	0.883827483672941	0.812785500133444	10843395	0.68410273318202	0	0	40.2227722772277	5.03135035938217
Sez6l2	Cluster_9	0.899129823151019	0.706161422322303	10422316.5	0.6575371646738	1.59057184589802e-133	4.10100763115637e-132	40.5940594059406	13.7686700310955
Fgfr2	Cluster_9	1.98621463579134	1.84689733439249	13686449	0.863469159654916	0	0	76.6089108910891	7.19783860936942
D7Ertd443e	Cluster_9	2.23694004998742	2.1599867924838	14224254	0.897398927077293	0	0	80.8168316831683	5.31171942702758
Dock1	Cluster_9	1.42275708015264	1.13655274487135	11712657	0.738943907007309	2.71320375086442e-278	1.50893020888518e-276	58.9108910891089	14.7830962940307
Inpp5a	Cluster_9	0.536894017163158	0.272373725407254	8822621	0.556613416732406	7.71231185724023e-16	4.59663941893671e-15	26.1138613861386	18.2341846357751
Kndc1	Cluster_9	1.04069996767992	0.955955835810587	11243360	0.709336264716853	0	0	45.5445544554455	6.0049956670235
Lamp1	Cluster_9	0.461641821992871	0.329991898384723	9104251.5	0.57438130167964	1.00145175596123e-45	1.17231726748478e-44	22.4009900990099	8.839272059948
Rasa3	Cluster_9	0.471204526725664	0.327905536698932	9077969	0.572723155860471	2.74586078201357e-41	3.02937044298654e-40	22.6485148514851	9.51725544170872
Arhgef10	Cluster_9	1.33580259176152	1.26615208976046	12265841.5	0.773843957075016	0	0	57.3019801980198	4.73059081408982
Slc20a2	Cluster_9	0.799150859907127	0.515494850044935	9813931.5	0.619154550988055	7.97432516427567e-62	1.1509444513009e-60	37.8712871287129	18.8458989651833
Wrn	Cluster_9	0.419081968413064	0.200149770725666	8527991.5	0.538025433335504	3.57378740208209e-09	1.49358465547391e-08	20.2970297029703	14.8085843910894
Prag1	Cluster_9	0.410975111002995	0.350913255014787	9236858.5	0.582747391003055	1.15923593247518e-101	2.32919229589187e-100	20.1732673267327	4.24121935056329
Enpp6	Cluster_9	0.62695509376165	0.619106947859211	10074061.5	0.63556598338378	0	0	27.4752475247525	0.392516694703573
Galnt7	Cluster_9	0.502023327688594	0.234608013417127	8607744	0.543056966653998	6.1209759615486e-10	2.71922855216561e-09	23.3910891089109	17.8977417546006
Mast3	Cluster_9	1.02743135980125	0.857279418833184	11037231	0.696331720264854	4.38997342774512e-223	1.85322841982142e-221	46.7821782178218	12.1425294387521
Hhip	Cluster_9	0.667262126889898	0.651502629492074	10346037	0.652724740664921	0	0	31.3118811881188	0.861497680583168
Gab1	Cluster_9	2.22421566102301	2.08302348517997	14062970.5	0.887223656032831	0	0	80.5693069306931	7.67191721466075
Lyl1	Cluster_9	0.532097089450904	0.454182798006285	9658726	0.609362737007758	5.957708746637e-162	1.80112920271707e-160	25.8663366336634	4.48080746291482
Nfix	Cluster_9	0.804592655635452	0.696791845500935	10541596	0.66506243069635	1.43640300316119e-273	7.82815616605741e-272	38.1188118811881	6.0202885252587
Pllp	Cluster_9	0.557212811444875	0.546528951954172	10011045.5	0.63159034495742	0	0	26.8564356435644	0.611714329408166
Fa2h	Cluster_9	1.54934253611838	1.51020272248252	12958281.5	0.817529546003996	0	0	64.7277227722772	2.74761686292501
Rhou	Cluster_9	0.711250743799962	0.660108847682796	10381231	0.654945107219087	0	0	33.539603960396	3.12993831880512
Endod1	Cluster_9	0.490619429388767	0.465329463650935	9673530	0.61029671173265	0	0	23.5148514851485	1.77906917469542
Dnm2	Cluster_9	0.47644356742472	0.181633655629935	8468157	0.534250513673481	2.20625951049295e-06	7.24234462600374e-06	23.6386138613861	19.8246418922363
Anln	Cluster_9	1.41818402808898	1.41071027223045	12309658	0.776608311542272	0	0	55.5693069306931	0.458785747056125
Dpy19l1	Cluster_9	0.912568757126974	0.699454225461392	10485175.5	0.661502898072343	2.52406157406492e-135	6.61247320729708e-134	42.2029702970297	14.3803843605036
Jam3	Cluster_9	0.763035769544893	0.610281118642187	10154095.5	0.640615276354061	3.35118100400819e-131	8.45317251707639e-130	35.8910891089109	10.6336340928786
St3gal4	Cluster_9	0.95321600218074	0.698007591790588	10360489	0.653636507938911	2.88208037833025e-127	7.1156817825593e-126	42.2029702970297	13.6769128816843
Hepacam	Cluster_9	0.760024337083109	0.635435100840933	10242932.5	0.646219944864956	9.66547254483924e-220	3.97724432116554e-218	35.0247524752475	5.97440995055309
Ubash3b	Cluster_9	0.953320011288681	0.728498463315225	10453154.5	0.659482714023046	1.86007444178202e-135	4.88082335408019e-134	41.8316831683168	13.9012081358006
Phldb1	Cluster_9	1.79461220314984	1.71646319933885	13508486	0.852241589811222	0	0	72.5247524752475	4.95488606820615
Bace1	Cluster_9	0.395337504414981	0.207390411703492	8629995.5	0.544460799306724	3.23071839002687e-13	1.71201808668253e-12	20.1732673267327	12.9530509252179
Il18	Cluster_9	0.404951085941239	0.262635575935038	8919791.5	0.562743840334485	2.34628876496183e-36	2.39703921160207e-35	20.0495049504951	7.91150532701229
Dixdc1	Cluster_9	0.975631713888389	0.728186258193882	10574879.5	0.667162265048955	2.7625083937715e-127	6.83081551995549e-126	44.4306930693069	17.0719274098996
Cryab	Cluster_9	0.665844558039852	0.664163492243484	10292756.5	0.649363308597261	0	0	29.950495049505	0.091757149411225
Rdx	Cluster_9	0.801887589270404	0.637029210041547	10341578	0.652443425257039	2.63340627225703e-148	7.33527439426125e-147	38.6138613861386	11.0465412652291
Npat	Cluster_9	0.443911830057272	0.211124299256498	8579915.5	0.541301284701035	6.55245999584664e-10	2.9037893835279e-09	22.029702970297	16.2002344904929
Scamp5	Cluster_9	0.556001951477567	0.326984891047394	9091287	0.573563379812519	3.14383649686183e-28	2.73074710641597e-27	27.5990099009901	15.9096701840241
Myo1e	Cluster_9	0.844063389122398	0.786930361181476	10767117.5	0.679290435351839	0	0	38.490099009901	3.11464546056991
Lrrc1	Cluster_9	0.495129847076547	0.219727136428795	8559259	0.539998079560212	1.85220838818393e-08	7.33278320832293e-08	23.6386138613861	18.927460875771
Pls1	Cluster_9	1.06036788151907	0.865126269695644	11072026.5	0.698526945713382	2.74228222506649e-209	1.07159445701339e-207	48.019801980198	13.6004485905082
Trf	Cluster_9	1.95541321855116	1.94949322754134	13788788	0.869925660558103	0	0	74.1336633663366	0.336442881174492
Lrrfip2	Cluster_9	0.441996255070504	0.142914471570584	8305954.5	0.524017263517145	0.000920205205269339	0.00218550412765834	21.9059405940594	19.9826680940001
Pdcd6ip	Cluster_9	0.573537723271032	0.378548274126064	9310051.5	0.587365089735767	4.53360222309085e-44	5.19515107069377e-43	28.3415841584158	13.5341795381557
Mobp	Cluster_9	2.5671771005666	2.55888329466998	14830269	0.93563201900554	0	0	87.2524752475248	0.458785747056125
Plekhg1	Cluster_9	1.58667872163079	1.47846175658561	12739638.5	0.803735501436671	0	0	64.6039603960396	5.16388846408727
Epb41l2	Cluster_9	0.483547834816811	0.268489252985514	8834893.5	0.557387680769912	1.25307631894263e-21	9.16055568289374e-21	22.5247524752475	12.356629454045
Lama2	Cluster_9	0.775238846020878	0.582825423048714	9907737.5	0.625072710474901	6.73930062534241e-129	1.68430833880298e-127	33.2920792079208	8.13580058112861
Ptprk	Cluster_9	2.23893266365099	2.08127622498244	14081892	0.88841740115287	0	0	81.559405940594	7.90640770760055
Unc5b	Cluster_9	0.415567216879579	0.408400833177682	9519289	0.600565747429614	0	0	20.5445544554455	0.504664321761737
Reep3	Cluster_9	0.482744021580184	0.268802927020183	8832726	0.557250934605618	1.94447176735799e-19	1.32851855132488e-18	23.5148514851485	14.1509914869756
Bicc1	Cluster_9	0.45170757079389	0.273306277778043	8835044	0.55739717571696	1.25054865196321e-22	9.41667758028677e-22	21.5346534653465	11.6786460722842
Ube2d1	Cluster_9	0.916226015471965	0.669819210051591	10378532.5	0.654774860610392	3.82137771431185e-109	8.13978429473354e-108	42.5742574257426	17.2044655146047
Dip2a	Cluster_9	1.38187838765051	1.18816314237656	12144609.5	0.766195509098241	0	0	59.9009900990099	13.1263699852169
Trappc10	Cluster_9	0.488366500897454	0.26897863714561	8802149	0.555321851576502	2.23646828011961e-17	1.42189819057936e-16	23.6386138613861	15.1450272722639
Appl2	Cluster_9	0.60228272804789	0.352350519372173	9286900.5	0.585904508213476	8.20881739210055e-47	9.75657763707356e-46	29.2079207920792	11.9386246622827
Fbxo7	Cluster_9	0.621870653583454	0.512096227244532	9804315	0.618547852261905	9.94220037460169e-123	2.37548614522191e-121	29.7029702970297	7.70250293113116
Gnptab	Cluster_9	0.453750699737743	0.224654823693261	8607778	0.54305911169187	9.34865869002592e-11	4.39389654900411e-10	22.029702970297	15.9606463781414
Cpm	Cluster_9	0.482936711565258	0.475649347026023	9744396.5	0.614767633094553	0	0	23.3910891089109	0.525054799408676
Erbb3	Cluster_9	0.443503426613606	0.439414966838706	9586155	0.604784279850221	0	0	21.1633663366337	0.219197634704593
Tns3	Cluster_9	0.676668730316242	0.57912011695304	10083069.5	0.636134292240969	1.59959599585107e-212	6.31123892309763e-211	31.9306930693069	5.28113371055717
Meis1	Cluster_9	0.688474781015936	0.513136337387609	9803845.5	0.618518231812476	2.47349888073796e-93	4.66500743768808e-92	32.549504950495	10.837538869348
Ugp2	Cluster_9	0.537675588798297	0.275031043078439	8866145	0.559359317565034	2.76486198963385e-19	1.87800859195847e-18	25.6188118811881	15.5936177804965
Wdpcp	Cluster_9	0.439967418662487	0.183931415311169	8443663.5	0.53270523469995	1.29294850519566e-06	4.35391524946544e-06	20.9158415841584	16.679410715196
Atp10b	Cluster_9	0.590627583523225	0.583347496057337	10149356.5	0.640316295928415	0	0	28.4653465346535	0.494469082938268
Efnb3	Cluster_9	0.649784224743213	0.489214124730555	9702751	0.612140245604313	3.78718818517659e-81	6.54424511956018e-80	31.0643564356436	11.357496049345
Wscd1	Cluster_9	0.559791631725265	0.516937792038009	9886792.5	0.623751304056847	3.56695840517677e-302	2.25285221753315e-300	26.980198019802	2.60488351939644
Spns2	Cluster_9	0.446326917986539	0.3938589648415	9448365.5	0.59609122997481	1.74854609180514e-145	4.79672703130721e-144	22.4009900990099	3.81301931997757
Aspa	Cluster_9	2.17422624512583	2.15779923438476	14367454.5	0.906433353420982	0	0	81.6831683168317	0.825814344701025
Cpd	Cluster_9	0.756821405055724	0.498468197197872	9660409.5	0.609468947927061	1.5149675595418e-55	2.03013128147481e-54	34.6534653465347	17.525615537544
Myo1d	Cluster_9	1.49490656147459	1.32096824929501	12456737	0.78588742992666	0	0	62.7475247524753	11.8672579905184
Rffl	Cluster_9	1.27959646006984	1.15456952980796	12010195	0.757715385776229	0	0	56.1881188118812	8.8086863434776
Appbp2	Cluster_9	0.393829997110905	0.176476266732903	8469724	0.534349374683607	1.34414051831045e-07	4.94419181622321e-07	20.0495049504951	15.2418820410868
Arhgap23	Cluster_9	2.1214190394357	1.95704393743303	14152242.5	0.892855768410608	0	0	81.559405940594	11.1892746087577
Cnp	Cluster_9	0.824243159434578	0.816121794847958	10916985.5	0.688745509931021	0	0	38.1188118811881	0.45368812764439
Retreg3	Cluster_9	0.468734806033003	0.284669918243291	8927110	0.563205559736276	5.4682461189919e-25	4.3764769405193e-24	23.5148514851485	12.912269969924
